name,p_female,p_male,weight,culture,source
ingileif,1.0,0.0,1.0,european_other,firstname-db
ingimar,0.0,1.0,1.0,european_other,firstname-db
ingimundur,0.0,1.0,1.0,european_other,firstname-db
ingiríður,1.0,0.0,1.0,european_other,firstname-db
ingjaldur,0.0,1.0,1.0,european_other,firstname-db
ingjerd,1.0,0.0,1.0,european_other,firstname-db
ingke,1.0,0.0,1.0,european_other,firstname-db
ingken,1.0,0.0,1.0,european_other,firstname-db
ingmar,0.0,1.0,1.0,european_other,firstname-db
ingmari,1.0,0.0,1.0,european_other,firstname-db
ingmārs,0.0,1.0,1.0,european_other,firstname-db
ingo,0.0,1.0,1.0,european_other,firstname-db
ingobert,0.0,1.0,1.0,european_other,firstname-db
ingolde,1.0,0.0,1.0,european_other,firstname-db
ingolf,0.0,1.0,1.0,european_other,firstname-db
ingomar,0.0,1.0,1.0,european_other,firstname-db
ingowart,0.0,1.0,1.0,european_other,firstname-db
ingram,0.0,1.0,1.0,western,firstname-db
ingrid,1.0,0.0,1.0,european_other,firstname-db
ingrida,1.0,0.0,1.0,european_other,firstname-db
ingried,1.0,0.0,1.0,european_other,firstname-db
ingrit,1.0,0.0,1.0,european_other,firstname-db
ingrun,1.0,0.0,1.0,european_other,firstname-db
ingrīda,1.0,0.0,1.0,european_other,firstname-db
ingun,1.0,0.0,1.0,european_other,firstname-db
inguna,1.0,0.0,1.0,european_other,firstname-db
ingund,1.0,0.0,1.0,european_other,firstname-db
ingunde,1.0,0.0,1.0,european_other,firstname-db
ingunn,1.0,0.0,1.0,european_other,firstname-db
ingurs,0.0,1.0,1.0,european_other,firstname-db
ingus,0.0,1.0,1.0,european_other,firstname-db
ingvald,0.0,1.0,1.0,european_other,firstname-db
ingvaldur,0.0,1.0,1.0,european_other,firstname-db
ingvar,0.0,1.0,1.0,european_other,firstname-db
ingvard,0.0,1.0,1.0,european_other,firstname-db
ingvarda,1.0,0.0,1.0,european_other,firstname-db
ingvars,0.0,1.0,1.0,european_other,firstname-db
ingveldur,1.0,0.0,1.0,european_other,firstname-db
ingvi,0.0,1.0,1.0,european_other,firstname-db
ingvild,1.0,0.0,1.0,european_other,firstname-db
ingwar,0.0,1.0,1.0,european_other,firstname-db
ingwer,0.0,1.0,1.0,european_other,firstname-db
ingólfur,0.0,1.0,1.0,european_other,firstname-db
ingþór,0.0,1.0,1.0,european_other,firstname-db
ingė,1.0,0.0,1.0,european_other,firstname-db
ingūna,1.0,0.0,1.0,european_other,firstname-db
inha,1.0,0.0,1.0,slavic,firstname-db
inhi,1.0,0.0,1.0,east_asian,firstname-db
inho,0.0,1.0,1.0,east_asian,firstname-db
inhong,0.0,1.0,1.0,east_asian,firstname-db
inhwan,0.0,1.0,1.0,east_asian,firstname-db
inhye,1.0,0.0,1.0,east_asian,firstname-db
inhyun,0.5,0.5,0.5,east_asian,firstname-db
ini,1.0,0.0,1.0,european_other,firstname-db
inie,1.0,0.0,1.0,european_other,firstname-db
inis,1.0,0.0,1.0,slavic,firstname-db
inita,1.0,0.0,1.0,european_other,firstname-db
injae,0.0,1.0,1.0,east_asian,firstname-db
inka,1.0,0.0,1.0,european_other,firstname-db
inke,0.75,0.25,0.7,european_other,firstname-db
inken,1.0,0.0,1.0,european_other,firstname-db
inkeri,1.0,0.0,1.0,european_other,firstname-db
inkmar,0.0,1.0,1.0,european_other,firstname-db
inko,0.0,1.0,1.0,european_other,firstname-db
inkyu,0.0,1.0,1.0,east_asian,firstname-db
inkyung,1.0,0.0,1.0,east_asian,firstname-db
inma,1.0,0.0,1.0,european_other,firstname-db
inmaculada,1.0,0.0,1.0,european_other,firstname-db
inna,1.0,0.0,1.0,arab,firstname-db
innar,0.0,1.0,1.0,european_other,firstname-db
innart,0.0,1.0,1.0,european_other,firstname-db
inne,0.5,0.5,0.5,european_other,firstname-db
innes,0.5,0.5,0.5,western,firstname-db
innis,0.0,1.0,1.0,western,firstname-db
inno,0.0,1.0,1.0,european_other,firstname-db
innocent,0.0,1.0,1.0,european_other,firstname-db
innocenta,1.0,0.0,1.0,european_other,firstname-db
innocente,0.0,1.0,1.0,european_other,firstname-db
innocentina,1.0,0.0,1.0,european_other,firstname-db
innocenza,1.0,0.0,1.0,european_other,firstname-db
innocenzia,1.0,0.0,1.0,european_other,firstname-db
innocenzio,0.0,1.0,1.0,european_other,firstname-db
innocenzo,0.0,1.0,1.0,european_other,firstname-db
innozenz,0.0,1.0,1.0,european_other,firstname-db
ino,0.5,0.5,1.0,east_asian,firstname-db
inocencia,1.0,0.0,1.0,european_other,firstname-db
inocencio,0.0,1.0,1.0,european_other,firstname-db
inocenţia,1.0,0.0,1.0,european_other,firstname-db
inocenţiu,0.0,1.0,1.0,european_other,firstname-db
inocência,1.0,0.0,1.0,european_other,firstname-db
inocêncio,0.0,1.0,1.0,european_other,firstname-db
inok,1.0,0.0,1.0,east_asian,firstname-db
inoue,1.0,0.0,1.0,east_asian,firstname-db
insa,1.0,0.0,1.0,european_other,firstname-db
insaf,1.0,0.0,1.0,arab,firstname-db
inse,1.0,0.0,1.0,european_other,firstname-db
inseok,0.0,1.0,1.0,east_asian,firstname-db
inseon,1.0,0.0,1.0,east_asian,firstname-db
inshik,0.0,1.0,1.0,east_asian,firstname-db
insik,0.0,1.0,1.0,east_asian,firstname-db
insine,1.0,0.0,1.0,european_other,firstname-db
inske,0.75,0.25,0.7,european_other,firstname-db
insken,1.0,0.0,1.0,european_other,firstname-db
inso,0.0,1.0,1.0,european_other,firstname-db
insoo,0.0,1.0,1.0,east_asian,firstname-db
insook,1.0,0.0,1.0,east_asian,firstname-db
insoon,1.0,0.0,1.0,east_asian,firstname-db
insub,0.0,1.0,1.0,east_asian,firstname-db
insuk,1.0,0.0,1.0,east_asian,firstname-db
insun,1.0,0.0,1.0,east_asian,firstname-db
inta,1.0,0.0,1.0,european_other,firstname-db
intars,0.0,1.0,1.0,european_other,firstname-db
intisar,1.0,0.0,1.0,arab,firstname-db
intissar,1.0,0.0,1.0,arab,firstname-db
ints,0.0,1.0,1.0,european_other,firstname-db
inwha,1.0,0.0,1.0,east_asian,firstname-db
iny,1.0,0.0,1.0,european_other,firstname-db
inyong,1.0,0.0,1.0,east_asian,firstname-db
inyoung,1.0,0.0,1.0,east_asian,firstname-db
inácia,1.0,0.0,1.0,european_other,firstname-db
inácio,0.0,1.0,1.0,european_other,firstname-db
inès,1.0,0.0,1.0,european_other,firstname-db
inés,1.0,0.0,1.0,european_other,firstname-db
inézia,1.0,0.0,1.0,european_other,firstname-db
inês,1.0,0.0,1.0,european_other,firstname-db
ināra,1.0,0.0,1.0,european_other,firstname-db
inārs,0.0,1.0,1.0,european_other,firstname-db
ioachim,0.0,1.0,1.0,european_other,firstname-db
ioan,0.0,1.0,1.0,western,firstname-db
ioana,1.0,0.0,1.0,slavic,firstname-db
ioanna,1.0,0.0,1.0,european_other,firstname-db
ioannina,1.0,0.0,1.0,european_other,firstname-db
ioannis,0.0,1.0,1.0,european_other,firstname-db
iola,1.0,0.0,1.0,western,firstname-db
iolan,0.0,1.0,1.0,european_other,firstname-db
iolanda,1.0,0.0,1.0,european_other,firstname-db
iolando,0.0,1.0,1.0,european_other,firstname-db
iole,1.0,0.0,1.0,european_other,firstname-db
ioli,1.0,0.0,1.0,european_other,firstname-db
iolo,0.25,0.75,0.7,western,firstname-db
ion,0.0,1.0,1.0,european_other,firstname-db
iona,0.8971,0.1029,0.85,european_other,firstname-db
ionas,0.0,1.0,1.0,european_other,firstname-db
ionaş,0.0,1.0,1.0,european_other,firstname-db
ione,0.5,0.5,1.0,western,firstname-db
ionel,0.0,1.0,1.0,european_other,firstname-db
ionela,1.0,0.0,1.0,slavic,firstname-db
ionelia,1.0,0.0,1.0,european_other,firstname-db
ioni,0.0,1.0,1.0,european_other,firstname-db
ionică,0.0,1.0,1.0,european_other,firstname-db
ionut,0.0,1.0,1.0,slavic,firstname-db
ionuţ,0.0,1.0,1.0,european_other,firstname-db
ionuţa,1.0,0.0,1.0,european_other,firstname-db
iordanis,0.0,1.0,1.0,european_other,firstname-db
iori,1.0,0.0,1.0,east_asian,firstname-db
iorwerth,0.0,1.0,1.0,western,firstname-db
ioseb,0.0,1.0,1.0,arab,firstname-db
iosef,0.0,1.0,1.0,european_other,firstname-db
iosefina,1.0,0.0,1.0,european_other,firstname-db
iosif,0.0,1.0,1.0,arab,firstname-db
ioulia,1.0,0.0,1.0,european_other,firstname-db
ioulieta,1.0,0.0,1.0,european_other,firstname-db
ioulietta,1.0,0.0,1.0,european_other,firstname-db
iounona,1.0,0.0,1.0,european_other,firstname-db
iov,0.0,1.0,1.0,european_other,firstname-db
iova,1.0,0.0,1.0,european_other,firstname-db
iovan,0.0,1.0,1.0,european_other,firstname-db
iovanca,1.0,0.0,1.0,european_other,firstname-db
iovica,1.0,0.0,1.0,european_other,firstname-db
iovu,0.0,1.0,1.0,european_other,firstname-db
iowerth,0.0,1.0,1.0,western,firstname-db
ipe,0.5,0.5,0.5,european_other,firstname-db
ipek,1.0,0.0,1.0,arab,firstname-db
iping,0.5,0.5,0.5,east_asian,firstname-db
ipke,0.5,0.5,0.5,european_other,firstname-db
ipolitas,0.0,1.0,1.0,european_other,firstname-db
ippazia,1.0,0.0,1.0,european_other,firstname-db
ippazio,0.0,1.0,1.0,european_other,firstname-db
ippe,0.5,0.5,0.5,european_other,firstname-db
ippokratis,0.0,1.0,1.0,european_other,firstname-db
ippolita,1.0,0.0,1.0,european_other,firstname-db
ippolito,0.0,1.0,1.0,european_other,firstname-db
iqbal,0.25,0.75,0.7,arab,firstname-db
iqrame,1.0,0.0,1.0,slavic,firstname-db
ira,0.5,0.5,1.0,european_other,firstname-db
iracema,1.0,0.0,1.0,european_other,firstname-db
irada,1.0,0.0,1.0,arab,firstname-db
iraida,1.0,0.0,1.0,european_other,firstname-db
iraj,0.0,1.0,1.0,arab,firstname-db
irakli,0.0,1.0,1.0,slavic,firstname-db
iraklis,0.0,1.0,1.0,european_other,firstname-db
iran,1.0,0.0,1.0,arab,firstname-db
irana,1.0,0.0,1.0,arab,firstname-db
iranka,1.0,0.0,1.0,european_other,firstname-db
irantxu,1.0,0.0,1.0,european_other,firstname-db
irantzu,1.0,0.0,1.0,european_other,firstname-db
iratze,0.0,1.0,1.0,european_other,firstname-db
ireen,1.0,0.0,1.0,european_other,firstname-db
ireene,1.0,0.0,1.0,european_other,firstname-db
irek,0.0,1.0,1.0,european_other,firstname-db
irem,1.0,0.0,1.0,arab,firstname-db
iren,1.0,0.0,1.0,european_other,firstname-db
irena,1.0,0.0,1.0,european_other,firstname-db
irene,1.0,0.0,1.0,european_other,firstname-db
irenea,1.0,0.0,1.0,european_other,firstname-db
irenej,0.0,1.0,1.0,european_other,firstname-db
ireneo,0.0,1.0,1.0,european_other,firstname-db
ireneus,0.0,1.0,1.0,european_other,firstname-db
ireneusz,0.0,1.0,1.0,european_other,firstname-db
irenäus,0.0,1.0,1.0,european_other,firstname-db
irfan,0.0,1.0,1.0,slavic,firstname-db
irfana,1.0,0.0,1.0,arab,firstname-db
iria,1.0,0.0,1.0,european_other,firstname-db
irida,1.0,0.0,1.0,slavic,firstname-db
iride,1.0,0.0,1.0,european_other,firstname-db
iridenta,1.0,0.0,1.0,european_other,firstname-db
irimia,1.0,0.0,1.0,european_other,firstname-db
irimie,0.0,1.0,1.0,european_other,firstname-db
irina,1.0,0.0,1.0,european_other,firstname-db
irine,1.0,0.0,1.0,arab,firstname-db
irinel,0.0,1.0,1.0,european_other,firstname-db
irinela,1.0,0.0,1.0,european_other,firstname-db
irini,1.0,0.0,1.0,slavic,firstname-db
irinka,1.0,0.0,1.0,european_other,firstname-db
irio,0.0,1.0,1.0,european_other,firstname-db
iris,1.0,0.0,1.0,european_other,firstname-db
irisa,1.0,0.0,1.0,european_other,firstname-db
iriska,1.0,0.0,1.0,slavic,firstname-db
irit,1.0,0.0,1.0,arab,firstname-db
irith,1.0,0.0,1.0,arab,firstname-db
irja,1.0,0.0,1.0,european_other,firstname-db
irjat,0.0,1.0,1.0,slavic,firstname-db
irlanda,1.0,0.0,1.0,european_other,firstname-db
irlinda,1.0,0.0,1.0,european_other,firstname-db
irma,1.0,0.0,1.0,european_other,firstname-db
irmak,1.0,0.0,1.0,arab,firstname-db
irmantas,0.0,1.0,1.0,european_other,firstname-db
irmchen,1.0,0.0,1.0,european_other,firstname-db
irmela,1.0,0.0,1.0,european_other,firstname-db
irmeli,1.0,0.0,1.0,european_other,firstname-db
irmelie,1.0,0.0,1.0,european_other,firstname-db
irmelin,1.0,0.0,1.0,european_other,firstname-db
irmelinde,1.0,0.0,1.0,european_other,firstname-db
irmengard,1.0,0.0,1.0,european_other,firstname-db
irmengild,1.0,0.0,1.0,european_other,firstname-db
irmentraud,1.0,0.0,1.0,european_other,firstname-db
irmentraut,1.0,0.0,1.0,european_other,firstname-db
irmfried,0.0,1.0,1.0,european_other,firstname-db
irmfriede,1.0,0.0,1.0,european_other,firstname-db
irmgard,1.0,0.0,1.0,european_other,firstname-db
irmgarda,1.0,0.0,1.0,european_other,firstname-db
irmgardt,1.0,0.0,1.0,european_other,firstname-db
irmhild,1.0,0.0,1.0,european_other,firstname-db
irmhilde,1.0,0.0,1.0,european_other,firstname-db
irmi,1.0,0.0,1.0,european_other,firstname-db
irmie,1.0,0.0,1.0,european_other,firstname-db
irmin,0.0,1.0,1.0,european_other,firstname-db
irmina,1.0,0.0,1.0,european_other,firstname-db
irmine,1.0,0.0,1.0,european_other,firstname-db
irminfried,0.0,1.0,1.0,european_other,firstname-db
irmingard,1.0,0.0,1.0,european_other,firstname-db
irmintraud,1.0,0.0,1.0,european_other,firstname-db
irmlind,1.0,0.0,1.0,european_other,firstname-db
irmlinde,1.0,0.0,1.0,european_other,firstname-db
irmo,0.0,1.0,1.0,european_other,firstname-db
irmtraud,1.0,0.0,1.0,european_other,firstname-db
irmtraude,1.0,0.0,1.0,european_other,firstname-db
irmtraut,1.0,0.0,1.0,european_other,firstname-db
irmtrud,1.0,0.0,1.0,european_other,firstname-db
irmtrude,1.0,0.0,1.0,european_other,firstname-db
irnerio,0.0,1.0,1.0,european_other,firstname-db
iro,0.5,0.5,1.0,european_other,firstname-db
iroda,1.0,0.0,1.0,arab,firstname-db
irodia,1.0,0.0,1.0,european_other,firstname-db
irodion,0.0,1.0,1.0,european_other,firstname-db
irodita,1.0,0.0,1.0,european_other,firstname-db
iromel,0.0,1.0,1.0,european_other,firstname-db
ironim,0.0,1.0,1.0,european_other,firstname-db
iroshka,1.0,0.0,1.0,arab,firstname-db
irshad,0.0,1.0,1.0,arab,firstname-db
irtautas,0.0,1.0,1.0,european_other,firstname-db
irun,0.0,1.0,1.0,arab,firstname-db
irune,1.0,0.0,1.0,european_other,firstname-db
irv,0.0,1.0,1.0,western,firstname-db
irvin,0.0,1.0,1.0,western,firstname-db
irvine,0.0,1.0,1.0,western,firstname-db
irving,0.0,1.0,1.0,western,firstname-db
irwin,0.0,1.0,1.0,western,firstname-db
iryna,1.0,0.0,1.0,slavic,firstname-db
irène,1.0,0.0,1.0,european_other,firstname-db
irén,1.0,0.0,1.0,european_other,firstname-db
iréne,1.0,0.0,1.0,european_other,firstname-db
irénée,0.25,0.75,0.7,european_other,firstname-db
irēna,1.0,0.0,1.0,european_other,firstname-db
irīna,1.0,0.0,1.0,european_other,firstname-db
is,0.0,1.0,1.0,european_other,firstname-db
isa,0.3333,0.6667,1.0,european_other,firstname-db
isaac,0.0,1.0,1.6,european_other,firstname-db+faimr-seed
isaak,0.0,1.0,1.0,western,firstname-db
isabala,0.0,1.0,1.0,arab,firstname-db
isabeau,1.0,0.0,1.0,european_other,firstname-db
isabel,1.0,0.0,1.0,european_other,firstname-db
isabela,1.0,0.0,1.0,european_other,firstname-db
isabell,1.0,0.0,1.0,european_other,firstname-db
isabella,1.0,0.0,1.6,european_other,firstname-db+faimr-seed
isabelle,1.0,0.0,1.0,european_other,firstname-db
isabelo,0.0,1.0,1.0,european_other,firstname-db
isac,0.0,1.0,1.0,european_other,firstname-db
isacco,0.0,1.0,1.0,european_other,firstname-db
isadore,0.0,1.0,1.0,western,firstname-db
isai,0.0,1.0,1.0,western,firstname-db
isaia,0.0,1.0,1.0,european_other,firstname-db
isaiah,0.0,1.0,1.0,western,firstname-db
isaias,0.0,1.0,1.0,european_other,firstname-db
isaiu,0.0,1.0,1.0,european_other,firstname-db
isak,0.0,1.0,1.0,european_other,firstname-db
isaline,1.0,0.0,1.0,european_other,firstname-db
isaltina,1.0,0.0,1.0,european_other,firstname-db
isam,0.0,1.0,1.0,arab,firstname-db
isamu,0.0,1.0,1.0,east_asian,firstname-db
isao,0.0,1.0,1.0,east_asian,firstname-db
isaul,0.0,1.0,1.0,european_other,firstname-db
isaura,1.0,0.0,1.0,european_other,firstname-db
isaure,1.0,0.0,1.0,european_other,firstname-db
isaurinda,1.0,0.0,1.0,european_other,firstname-db
isavella,1.0,0.0,1.0,european_other,firstname-db
isaías,0.0,1.0,1.0,european_other,firstname-db
isaïe,0.0,1.0,1.0,european_other,firstname-db
isbert,0.0,1.0,1.0,european_other,firstname-db
iseabail,1.0,0.0,1.0,western,firstname-db
isebrand,0.0,1.0,1.0,european_other,firstname-db
isedore,1.0,0.0,1.0,european_other,firstname-db
iseline,1.0,0.0,1.0,european_other,firstname-db
iselore,1.0,0.0,1.0,european_other,firstname-db
iseult,1.0,0.0,1.0,western,firstname-db
isfried,0.0,1.0,1.0,european_other,firstname-db
isgard,1.0,0.0,1.0,european_other,firstname-db
isha,1.0,0.0,0.6,other,faimr-seed
ishai,0.0,1.0,1.0,arab,firstname-db
ishak,0.0,1.0,1.0,arab,firstname-db
ishay,0.0,1.0,1.0,arab,firstname-db
ishbel,1.0,0.0,1.0,western,firstname-db
ishild,1.0,0.0,1.0,european_other,firstname-db
ishilde,1.0,0.0,1.0,european_other,firstname-db
ishkhan,0.0,1.0,1.0,arab,firstname-db
isiah,0.0,1.0,1.0,western,firstname-db
isida,1.0,0.0,1.0,european_other,firstname-db
iside,1.0,0.0,1.0,european_other,firstname-db
isidor,0.0,1.0,1.0,european_other,firstname-db
isidora,1.0,0.0,1.0,european_other,firstname-db
isidore,0.0,1.0,1.0,western,firstname-db
isidoro,0.0,1.0,1.0,european_other,firstname-db
isidoros,0.0,1.0,1.0,european_other,firstname-db
isidra,1.0,0.0,1.0,european_other,firstname-db
isidro,0.0,1.0,1.0,european_other,firstname-db
isilda,1.0,0.0,1.0,european_other,firstname-db
isildo,0.0,1.0,1.0,european_other,firstname-db
isis,1.0,0.0,1.0,western,firstname-db
iska,1.0,0.0,1.0,european_other,firstname-db
iskandar,0.0,1.0,1.0,arab,firstname-db
iskander,0.0,1.0,1.0,arab,firstname-db
iske,0.5,0.5,0.5,european_other,firstname-db
iskender,0.0,1.0,1.0,arab,firstname-db
iskra,1.0,0.0,1.0,european_other,firstname-db
iskren,0.0,1.0,1.0,european_other,firstname-db
isla,1.0,0.0,1.6,western,firstname-db+faimr-seed
islam,0.0,1.0,1.0,slavic,firstname-db
islwyn,0.0,1.0,1.0,western,firstname-db
ismael,0.0,1.0,1.0,arab,firstname-db
ismaele,0.0,1.0,1.0,european_other,firstname-db
ismahan,1.0,0.0,1.0,arab,firstname-db
ismail,0.0,1.0,1.0,slavic,firstname-db
ismat,0.0,1.0,1.0,arab,firstname-db
ismay,1.0,0.0,1.0,western,firstname-db
ismayil,0.0,1.0,1.0,arab,firstname-db
ismed,0.25,0.75,0.7,slavic,firstname-db
ismena,1.0,0.0,1.0,european_other,firstname-db
ismene,1.0,0.0,1.0,european_other,firstname-db
ismet,0.0,1.0,1.0,slavic,firstname-db
ismeta,1.0,0.0,1.0,slavic,firstname-db
ismigül,1.0,0.0,1.0,arab,firstname-db
ismihan,1.0,0.0,1.0,arab,firstname-db
ismimi,1.0,0.0,1.0,european_other,firstname-db
ismir,0.0,1.0,1.0,slavic,firstname-db
ismo,0.0,1.0,1.0,european_other,firstname-db
isni,0.0,1.0,1.0,slavic,firstname-db
iso,0.5,0.5,1.0,east_asian,firstname-db
isobel,1.0,0.0,1.0,western,firstname-db
isola,1.0,0.0,1.0,european_other,firstname-db
isolda,1.0,0.0,1.0,european_other,firstname-db
isolde,1.0,0.0,1.0,european_other,firstname-db
isolina,1.0,0.0,1.0,european_other,firstname-db
isolinda,1.0,0.0,1.0,european_other,firstname-db
isoline,1.0,0.0,1.0,european_other,firstname-db
isolino,0.0,1.0,1.0,european_other,firstname-db
isotta,1.0,0.0,1.0,european_other,firstname-db
ispas,0.0,1.0,1.0,european_other,firstname-db
ispasa,1.0,0.0,1.0,european_other,firstname-db
israel,0.0,1.0,1.0,western,firstname-db
israr,0.0,1.0,1.0,arab,firstname-db
issa,0.0,1.0,1.0,arab,firstname-db
issac,0.0,1.0,1.0,western,firstname-db
issachar,0.0,1.0,1.0,arab,firstname-db
issam,0.0,1.0,1.0,arab,firstname-db
issei,0.0,1.0,1.0,east_asian,firstname-db
istina,1.0,0.0,1.0,european_other,firstname-db
isto,0.0,1.0,1.0,european_other,firstname-db
istrate,0.0,1.0,1.0,european_other,firstname-db
istref,0.0,1.0,1.0,slavic,firstname-db
istván,0.0,1.0,1.0,european_other,firstname-db
istvánné,1.0,0.0,1.0,european_other,firstname-db
isuf,0.0,1.0,1.0,slavic,firstname-db
ita,1.0,0.0,1.0,european_other,firstname-db
itai,0.0,1.0,1.0,arab,firstname-db
itala,1.0,0.0,1.0,european_other,firstname-db
italia,1.0,0.0,1.0,european_other,firstname-db
italo,0.0,1.0,1.0,european_other,firstname-db
itamar,0.0,1.0,1.0,arab,firstname-db
itay,0.0,1.0,1.0,arab,firstname-db
ite,0.5,0.5,0.5,european_other,firstname-db
ithel,0.0,1.0,1.0,western,firstname-db
itiel,0.0,1.0,1.0,arab,firstname-db
ito,1.0,0.0,1.0,east_asian,firstname-db
itoko,1.0,0.0,1.0,east_asian,firstname-db
itsaso,1.0,0.0,1.0,european_other,firstname-db
itsik,0.0,1.0,1.0,arab,firstname-db
itsuki,1.0,0.0,1.0,east_asian,firstname-db
itsuko,1.0,0.0,1.0,east_asian,firstname-db
itsumi,1.0,0.0,1.0,east_asian,firstname-db
itsuo,0.0,1.0,1.0,east_asian,firstname-db
itsuro,0.0,1.0,1.0,east_asian,firstname-db
itta,1.0,0.0,1.0,arab,firstname-db
ittai,0.0,1.0,1.0,arab,firstname-db
itu,0.0,1.0,1.0,european_other,firstname-db
itxaso,1.0,0.0,1.0,european_other,firstname-db
itzak,0.0,1.0,1.0,arab,firstname-db
itzchak,0.0,1.0,1.0,arab,firstname-db
itzel,1.0,0.0,1.0,western,firstname-db
itzhak,0.0,1.0,1.0,arab,firstname-db
itziar,1.0,0.0,1.0,european_other,firstname-db
itzik,0.0,1.0,1.0,arab,firstname-db
itzo,0.0,1.0,1.0,european_other,firstname-db
itır,0.0,1.0,1.0,arab,firstname-db
iudita,1.0,0.0,1.0,european_other,firstname-db
iulia,1.0,0.0,1.0,european_other,firstname-db
iulian,0.0,1.0,1.0,european_other,firstname-db
iuliana,1.0,0.0,1.0,slavic,firstname-db
iuliea,1.0,0.0,1.0,european_other,firstname-db
iuliean,0.0,1.0,1.0,european_other,firstname-db
iulieana,1.0,0.0,1.0,european_other,firstname-db
iuliu,0.0,1.0,1.0,european_other,firstname-db
iulius,0.0,1.0,1.0,european_other,firstname-db
iurie,0.0,1.0,1.0,slavic,firstname-db
iurii,0.0,1.0,1.0,slavic,firstname-db
iustin,0.0,1.0,1.0,european_other,firstname-db
iustina,1.0,0.0,1.0,european_other,firstname-db
iustinian,0.0,1.0,1.0,european_other,firstname-db
iustiniana,1.0,0.0,1.0,european_other,firstname-db
iuza,0.0,1.0,1.0,arab,firstname-db
iva,1.0,0.0,1.0,european_other,firstname-db
ivaila,1.0,0.0,1.0,european_other,firstname-db
ivailo,0.0,1.0,1.0,european_other,firstname-db
ivajla,1.0,0.0,1.0,european_other,firstname-db
ivajlo,0.0,1.0,1.0,european_other,firstname-db
ivalda,1.0,0.0,1.0,european_other,firstname-db
ivaldo,0.0,1.0,1.0,european_other,firstname-db
ivalin,0.0,1.0,1.0,european_other,firstname-db
ivalina,1.0,0.0,1.0,european_other,firstname-db
ivan,0.0,1.0,1.6,european_other,firstname-db+faimr-seed
ivana,1.0,0.0,1.0,european_other,firstname-db
ivanas,0.0,1.0,1.0,european_other,firstname-db
ivanca,1.0,0.0,1.0,european_other,firstname-db
ivancea,1.0,0.0,1.0,european_other,firstname-db
ivancho,0.0,1.0,1.0,european_other,firstname-db
ivanciu,0.0,1.0,1.0,european_other,firstname-db
ivane,0.0,1.0,1.0,arab,firstname-db
ivania,1.0,0.0,1.0,european_other,firstname-db
ivanica,1.0,0.0,1.0,european_other,firstname-db
ivanildo,0.0,1.0,1.0,european_other,firstname-db
ivanio,0.0,1.0,1.0,european_other,firstname-db
ivanitchka,1.0,0.0,1.0,european_other,firstname-db
ivanka,1.0,0.0,1.0,slavic,firstname-db
ivanko,0.0,1.0,1.0,european_other,firstname-db
ivanna,1.0,0.0,1.0,european_other,firstname-db
